compound,AreaShape_Area,AreaShape_Perimeter,AreaShape_Eccentricity,AreaShape_Solidity,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxis,AreaShape_MinorAxis,AreaShape_AspectRatio,Intensity_Nuc_Mean_DNA,Intensity_Nuc_Std_DNA,Intensity_Nuc_P95_DNA,Intensity_Cyto_Mean_DNA,Intensity_Cyto_Std_DNA,Intensity_NucCytoRatio_DNA,Intensity_IntegratedNuc_DNA,Texture_LapRMS_Nuc_DNA,Texture_LapRMS_Cyto_DNA,Texture_CV_Cyto_DNA,Intensity_Nuc_Mean_RNA,Intensity_Nuc_Std_RNA,Intensity_Nuc_P95_RNA,Intensity_Cyto_Mean_RNA,Intensity_Cyto_Std_RNA,Intensity_NucCytoRatio_RNA,Intensity_IntegratedNuc_RNA,Texture_LapRMS_Nuc_RNA,Texture_LapRMS_Cyto_RNA,Texture_CV_Cyto_RNA,Intensity_Nuc_Mean_ER,Intensity_Nuc_Std_ER,Intensity_Nuc_P95_ER,Intensity_Cyto_Mean_ER,Intensity_Cyto_Std_ER,Intensity_NucCytoRatio_ER,Intensity_IntegratedNuc_ER,Texture_LapRMS_Nuc_ER,Texture_LapRMS_Cyto_ER,Texture_CV_Cyto_ER,Intensity_Nuc_Mean_AGP,Intensity_Nuc_Std_AGP,Intensity_Nuc_P95_AGP,Intensity_Cyto_Mean_AGP,Intensity_Cyto_Std_AGP,Intensity_NucCytoRatio_AGP,Intensity_IntegratedNuc_AGP,Texture_LapRMS_Nuc_AGP,Texture_LapRMS_Cyto_AGP,Texture_CV_Cyto_AGP,Intensity_Nuc_Mean_Mito,Intensity_Nuc_Std_Mito,Intensity_Nuc_P95_Mito,Intensity_Cyto_Mean_Mito,Intensity_Cyto_Std_Mito,Intensity_NucCytoRatio_Mito,Intensity_IntegratedNuc_Mito,Texture_LapRMS_Nuc_Mito,Texture_LapRMS_Cyto_Mito,Texture_CV_Cyto_Mito
dexamethasone,606.0,99.01219330881976,0.8678611420706418,0.957345971563981,0.7248803827751196,0.7767926829448375,39.631590612734016,19.68924536880217,2.012854727054736,4846.041,613.0661,6155.0,496.58258,935.51483,9.758781,2936701.0,0.017947154119610786,0.011438838206231594,1.8839059,3259.8665,586.88983,4425.0,1942.6376,1288.2665,1.6780621,1975479.0,0.01180256623774767,0.009292754344642162,0.6631533,1775.8466,353.0374,2520.25,1196.7137,877.43085,1.483936,1076163.0,0.009279558435082436,0.012297631241381168,0.73320025,2099.67,400.2519,3077.75,1064.5385,738.8969,1.9723759,1272400.0,0.015059016644954681,0.016117526218295097,0.69410074,70.89934,19.542492,101.75,41.385914,31.898054,1.7131273,42965.0,0.018371080979704857,0.0225420743227005,0.77074665
dexamethasone,705.0,109.05382386916237,0.8927031187397643,0.9657534246575342,0.5755102040816327,0.7449329498522871,44.792303375005496,20.185438774607665,2.219040362469213,4725.8994,575.8604,5752.799999999999,678.14667,984.01416,6.9688454,3331759.0,0.0198269821703434,0.014520362950861454,1.4510344,3590.098,645.0157,4915.0,3257.8647,1539.691,1.1019788,2531019.0,0.01273605227470398,0.013896624557673931,0.4726074,1970.2184,293.5232,2576.6,2122.8086,1167.4485,0.9281187,1389004.0,0.008359937928617,0.016762839630246162,0.54995465,2511.9631,375.14905,3396.199999999999,1700.3236,1159.1276,1.4773442,1770934.0,0.010980489663779736,0.024023916572332382,0.68170995,101.59149,21.085787,135.0,94.05798,44.153427,1.0800943,71622.0,0.0223173089325428,0.030275186523795128,0.46942773
dexamethasone,834.0,112.32590180780451,0.8041193638942555,0.9586206896551724,0.7354497354497355,0.8306462076870574,42.41348394909338,25.213453467775015,1.6821766999630376,4881.7446,520.92725,5770.0,649.7672,952.72845,7.5130672,4071375.0,0.01834430731832981,0.015933282673358917,1.4662611,4542.09,718.8174,6005.4,4127.121,2105.076,1.1005468,3788103.0,0.015248410403728485,0.01868707872927189,0.5100592,2660.964,601.17596,3943.2499999999986,2734.4377,1660.2417,0.9731303,2219244.0,0.011922749690711498,0.021113747730851173,0.60716015,2262.7063,278.12512,2671.7999999999993,1641.3549,1306.5936,1.3785601,1887097.0,0.009008226916193962,0.022645357996225357,0.7960458,127.38249,19.112158,160.3499999999999,108.297775,35.792774,1.1762245,106237.0,0.021133214235305786,0.02193942666053772,0.3305033
dexamethasone,1109.0,130.5685424949238,0.8412806953779081,0.9753737906772207,0.7648275862068965,0.8174558341879482,51.226553018388444,27.69300025113273,1.849801486073836,6942.8853,1199.2145,8654.8,408.8317,527.98865,16.982258,7699660.0,0.031203269958496094,0.014533073641359806,1.2914572,4728.3867,885.6279,6582.0,2763.2134,1390.1746,1.7111913,5243781.0,0.016633063554763794,0.011289394460618496,0.5031007,2624.0208,490.44077,3648.399999999999,1686.3893,985.8315,1.5559994,2910039.0,0.011936252005398273,0.013348955661058426,0.5845812,2755.8367,525.8547,4000.5999999999985,1284.4272,703.8783,2.1455762,3056223.0,0.015351527370512486,0.019053945317864418,0.54800946,130.82957,24.713049,173.0,99.55179,37.742092,1.3141861,145090.0,0.02133810706436634,0.025192614644765854,0.37912017
dexamethasone,728.0,102.91168824543142,0.7766044387379165,0.9629629629629629,0.7116324535679375,0.8637972911800519,38.43325262748536,24.21250825883189,1.5873304911921395,4700.4834,622.81793,5838.2,600.6649,876.95776,7.8254666,3421952.0,0.014799616299569607,0.011381004936993122,1.4599783,3948.2776,596.9878,5288.9,3083.9688,1451.6364,1.2802587,2874346.0,0.014026965014636517,0.0125529570505023,0.470704,2213.7815,204.52632,2582.25,1966.1351,1214.8798,1.1259559,1611633.0,0.008531488478183746,0.014839169569313526,0.61790246,1919.8983,132.1374,2165.6,1221.9045,654.56647,1.5712343,1397686.0,0.0062569077126681805,0.01386092510074377,0.53569365,119.63873,22.87628,158.64999999999998,104.12119,26.667637,1.1490334,87097.0,0.021262995898723602,0.020004769787192345,0.25612113
dexamethasone,876.0,117.25483399593904,0.8587350905249739,0.9679558011049724,0.7934782608695652,0.8006679747506762,46.86070409155585,24.012352292390997,1.951524928542924,5209.215,491.33017,6002.25,617.3454,922.6083,8.438088,4563272.0,0.021278684958815575,0.015408694744110107,1.4944767,3930.5422,521.77814,4976.5,3720.014,1831.4147,1.0565934,3443155.0,0.014560451731085777,0.015718623995780945,0.49231392,2255.017,324.69202,2966.25,2521.2988,1425.7074,0.89438707,1975395.0,0.013262208551168442,0.01841404289007187,0.56546545,2132.8857,248.35258,2529.0,1442.909,1058.2141,1.4781845,1868408.0,0.011241775937378407,0.018348099663853645,0.7333893,114.3242,19.931387,148.25,106.422516,35.019512,1.0742483,100148.0,0.019001280888915062,0.02119974046945572,0.32906112
dexamethasone,1157.0,137.1543289325507,0.8712673492933213,0.9722689075630252,0.7791245791245791,0.77290155993234,55.11684394947974,27.051827990173283,2.037453586112599,4846.578,570.42834,5820.0,539.8697,880.27515,8.977311,5607491.0,0.017236335203051567,0.013528723269701004,1.6305326,3266.9282,586.18634,4406.2,2665.9602,1086.9012,1.2254227,3779836.0,0.012685329653322697,0.01050069835036993,0.40769598,1737.7623,248.40486,2264.6000000000004,1697.4255,839.3436,1.0237635,2010591.0,0.00889329519122839,0.013989788480103016,0.49448037,2248.3467,377.90714,3075.6000000000004,1338.824,779.73346,1.6793445,2601337.0,0.012364481575787067,0.01723790355026722,0.58240175,87.90147,20.739792,123.0,90.746895,46.858482,0.9686443,101702.0,0.02023628167808056,0.03812701255083084,0.5163646
dexamethasone,587.0,100.66904755831213,0.8779720623123844,0.942215088282504,0.6544035674470458,0.7278737307946022,39.9484290038163,19.123787290507604,2.088939204194419,4220.2505,412.2625,4962.799999999999,699.4054,1109.596,6.0340548,2477287.0,0.013713681139051914,0.012689134106040001,1.5864847,2780.4685,448.03238,3715.1,2202.2544,961.25165,1.2625556,1632135.0,0.008554317057132721,0.009489253163337708,0.4364853,1379.6235,126.01541,1588.0,1310.0116,667.1866,1.0531384,809839.0,0.004780492279678583,0.01160622388124466,0.5092982,1934.4855,146.63635,2203.1,1283.4187,653.87537,1.507291,1135543.0,0.0067120385356247425,0.014116921462118626,0.5094794,47.8109,18.191206,75.69999999999993,48.40242,37.043144,0.98777914,28065.0,0.018437862396240234,0.03224184364080429,0.76531595
dexamethasone,1199.0,143.05382386916236,0.8948417307660028,0.968497576736672,0.690668202764977,0.7362581324716229,58.65446466198184,26.182388367373825,2.2402259044889825,6739.739,1250.4904,8754.599999999999,475.2331,756.5518,14.181964,8080947.0,0.03230659291148186,0.015884369611740112,1.5919595,4050.1667,612.51166,5356.1,2739.082,1806.349,1.4786584,4856150.0,0.014287374913692474,0.01372549682855606,0.6594724,2214.818,308.62332,2875.6999999999994,1851.9535,1311.4375,1.1959361,2655567.0,0.012976021505892277,0.01688104309141636,0.7081374,2622.1335,290.28317,3049.4999999999995,1396.7776,1030.5798,1.8772734,3143938.0,0.01243614125996828,0.02320007234811783,0.7378267,125.03086,21.927622,161.0,106.43035,47.80057,1.174767,149912.0,0.02272210456430912,0.03203924372792244,0.44912538
dexamethasone,818.0,136.71067811865476,0.2867130698658913,0.8503118503118503,0.6885521885521886,0.5499944317854889,35.03014261431109,33.55945464555429,1.0438233572115458,4641.7603,635.27234,5728.75,1104.9769,1325.4802,4.2007756,3796960.0,0.01605299301445484,0.015485444106161594,1.1995547,3718.098,637.19684,4819.2,3595.6516,1184.5215,1.034054,3041404.0,0.012741431593894958,0.015955666080117226,0.32943165,1929.5868,348.31528,2510.3,2156.464,975.1647,0.89479196,1578402.0,0.010265317745506763,0.016148297116160393,0.4522054,2264.0244,523.2608,3370.6,1548.8535,828.5311,1.4617422,1851972.0,0.0095986844971776,0.016523318365216255,0.5349319,61.476772,19.206892,93.0,48.72674,28.858076,1.2616639,50288.0,0.019935179501771927,0.021387498825788498,0.5922431
dexamethasone,832.0,117.63961030678927,0.8875587406406888,0.9607390300230947,0.6375478927203065,0.7554853305092577,48.20713158889932,22.20876350111939,2.1706355505325425,4746.362,522.15686,5652.499999999999,596.58887,928.7858,7.955834,3948973.0,0.01904015988111496,0.016017580404877663,1.5568273,3450.3918,628.31665,4685.599999999999,3108.07,1295.8405,1.1101396,2870726.0,0.01385535392910242,0.013281543739140034,0.4169277,1826.9087,271.298,2314.45,2041.3276,1029.0323,0.89496106,1519988.0,0.01027678046375513,0.016206953674554825,0.50409955,2127.7632,317.2932,2696.7,1449.1605,706.9546,1.4682729,1770299.0,0.009091448970139027,0.01884009875357151,0.4878373,102.89183,46.25616,147.0,109.25165,68.826965,0.9417874,85606.0,0.03169504925608635,0.03982032835483551,0.62998563
quinidine,604.0,101.59797974644665,0.9008646765936453,0.9541864139020537,0.7753530166880617,0.7353204736557496,42.19075934446367,18.315009820364846,2.3036165286436745,5738.9106,781.5624,7179.55,981.05133,1274.6051,5.849756,3466302.0,0.016766099259257317,0.010994335636496544,1.2992237,5372.5977,1161.329,7482.800000000001,3765.947,1115.3245,1.426626,3245049.0,0.01860121823847294,0.009193144738674164,0.29616043,2317.9072,335.00266,2871.7,1638.4128,802.2145,1.4147272,1400016.0,0.009905637241899967,0.01156794186681509,0.48962903,3045.096,486.83957,3901.850000000001,1520.258,609.66504,2.0030124,1839238.0,0.014560957439243793,0.012230155989527702,0.40102732,429.702,75.09798,547.0,322.00372,224.75587,1.3344628,259540.0,0.008010522462427616,0.015364641323685646,0.69799155
quinidine,512.0,95.01219330881976,0.8271106040433155,0.9142857142857143,0.6772486772486772,0.7127235968301145,34.930190196119376,19.632135729273404,1.7792353658209026,5239.9844,544.9265,6192.0,1234.7678,1478.7045,4.2437,2682872.0,0.012502064928412437,0.013077056966722012,1.1975567,4861.162,823.74786,6472.849999999999,4341.5415,1757.7969,1.1196858,2488915.0,0.01581711694598198,0.010686499066650867,0.40487853,2324.213,312.9335,2863.9,2189.5383,1508.2506,1.0615082,1189997.0,0.008723214268684387,0.014929785393178463,0.68884414,2876.2305,339.54727,3378.45,1955.4515,1382.7065,1.4708779,1472630.0,0.008974425494670868,0.019322993233799934,0.70710343,302.23828,49.175922,377.45,279.63568,171.57986,1.0808288,154746.0,0.004415625240653753,0.008018039166927338,0.61358356
quinidine,414.0,93.84062043356595,0.8087806903928574,0.8313253012048193,0.6070381231671554,0.5907836452582699,31.74336759881699,18.668603327485908,1.7003611380012034,5236.686,597.85706,6207.299999999999,1454.284,1559.1116,3.6008687,2167988.0,0.01601424254477024,0.014375812374055386,1.0720819,4485.4443,709.1408,5909.35,4853.8296,1687.2502,0.9241042,1856974.0,0.014253542758524418,0.011703806929290295,0.34761217,2083.768,260.06717,2549.7,2588.4163,1567.8992,0.80503595,862680.0,0.01073240302503109,0.016517184674739838,0.60573685,2556.3745,225.98517,3005.3999999999996,2154.645,1467.526,1.1864481,1058339.0,0.013804495334625244,0.02132898010313511,0.68109876,264.02414,49.001225,355.69999999999993,303.63412,181.67575,0.869547,109306.0,0.0049067228101193905,0.008138037286698818,0.5983377
quinidine,684.0,100.18376618407356,0.8236358039595545,0.9702127659574468,0.8181818181818182,0.8563893499360615,39.385091817089645,22.336037437592353,1.7632980750114218,6016.6343,675.8464,7224.1,1039.6332,1278.0916,5.7872667,4115378.0,0.015460988506674767,0.011005215346813202,1.2293679,5064.934,1031.3322,7120.55,4465.5303,1946.0492,1.1342291,3464415.0,0.019217582419514656,0.013442113064229488,0.43579352,2080.5745,368.40848,2707.8,2036.6864,1355.8646,1.0215487,1423113.0,0.01082976907491684,0.017866818234324455,0.6657209,3079.94,427.45187,3812.85,1905.9636,1326.747,1.6159489,2106679.0,0.009300029836595058,0.024594727903604507,0.696103,428.39328,67.3553,537.0,424.49457,319.3483,1.0091844,293021.0,0.007696706801652908,0.018074393272399902,0.7523024
quinidine,1238.0,135.9827560572969,0.8021758880864079,0.9740361919748229,0.7830487033523087,0.8413231332394148,51.40616954799454,30.693996839562303,1.6747955574731723,8800.35,1754.7286,11354.999999999996,642.8399,641.8696,13.6898,10894833.0,0.028697004541754723,0.011599655263125896,0.99849063,7382.9595,1391.8815,10252.349999999999,4792.612,2903.2986,1.5404876,9140104.0,0.017925191670656204,0.011034579947590828,0.6057863,3511.962,830.3148,5205.299999999997,2566.2356,1873.6145,1.3685267,4347809.0,0.016855191439390182,0.01602748967707157,0.7301023,5085.5244,1249.1035,8089.299999999994,2041.2057,1458.1425,2.4914317,6295879.0,0.02499949187040329,0.02202332206070423,0.7143535,722.5614,124.43583,903.0,544.2315,313.62134,1.3276728,894531.0,0.008641624823212624,0.010356769897043705,0.57626456
quinidine,373.0,73.94112549695427,0.6255307565001825,0.9419191919191919,0.746,0.8573271593553261,24.926753565511703,19.447840874061477,1.281723443076795,5121.0347,484.59796,5913.4,1062.4272,1374.2899,4.8201275,1910146.0,0.011054355651140213,0.008719329722225666,1.2935379,4629.523,931.4549,6200.6,3702.5627,2058.5232,1.2503564,1726812.0,0.017030445858836174,0.009354839101433754,0.5559725,2060.9329,415.09467,2738.0,1999.2982,1685.1888,1.0308281,768728.0,0.011470572091639042,0.01476770918816328,0.8428902,2386.5173,302.7111,2835.3999999999996,1592.5388,1057.2268,1.4985615,890171.0,0.00911679770797491,0.018351977691054344,0.6638625,220.10188,116.6994,447.19999999999993,224.26123,237.9311,0.9814531,82098.0,0.005752289202064276,0.0071977232582867146,1.0609552
quinidine,917.0,123.49747468305831,0.8937544798210267,0.9724284199363733,0.7485714285714286,0.7555497139874331,51.11262161970748,22.926898437792293,2.2293735787416558,7616.542,1379.4661,10159.8,621.5442,859.9406,12.254225,6984369.0,0.02389298938214779,0.010860322043299675,1.383555,5304.361,1126.838,7666.599999999999,2881.0188,2122.8289,1.8411406,4864099.0,0.018170738592743874,0.009026200510561466,0.7368327,2133.4243,289.24954,2704.2,1382.3889,1275.6981,1.5432881,1956350.0,0.012597695924341679,0.013655979186296463,0.92282146,3332.6162,349.7928,3955.1999999999985,1467.7498,1107.0692,2.2705617,3056009.0,0.014277879148721695,0.021102717146277428,0.7542629,397.26718,66.87381,500.0,321.00552,275.1832,1.2375711,364294.0,0.0072764623910188675,0.010567053221166134,0.8572538
quinidine,430.0,104.32590180780451,0.7721972367002138,0.776173285198556,0.5584415584415584,0.49647115907418216,33.4585420399584,21.258985418992197,1.57385413181889,4982.202,516.7773,5803.1,1155.835,1427.2887,4.3104787,2142347.0,0.012280664406716824,0.009266957640647888,1.234855,4613.6606,971.03876,6602.549999999999,3292.6665,1628.5896,1.4011928,1983874.0,0.012450410053133965,0.0094448272138834,0.49461117,2329.6116,484.12552,3339.6499999999996,1853.4796,1208.0867,1.2568854,1001733.0,0.008844778873026371,0.015330330468714237,0.6517939,2609.2488,551.3215,3649.949999999996,1519.7354,1100.4773,1.71691,1121977.0,0.01374851819127798,0.018890244886279106,0.7241243,372.15115,79.52009,520.0999999999999,270.3193,182.8107,1.3767095,160025.0,0.005282219499349594,0.0077358391135931015,0.67627686
quinidine,1231.0,133.53910524340094,0.7421776373286064,0.9746634996041171,0.6982416335791265,0.8674630661742683,48.39277021824981,32.43299037267632,1.4920847464937754,10266.682,2583.08,13791.5,685.0027,585.09503,14.987798,12638285.0,0.029262378811836243,0.012233502231538296,0.85415,9045.828,2058.6824,12336.0,5068.665,3741.2634,1.7846569,11135414.0,0.022637922316789627,0.011697323992848396,0.73811615,4744.7856,1221.0143,6933.5,3110.6228,2662.2874,1.5253491,5840831.0,0.023966357111930847,0.01922471635043621,0.85586953,5930.931,1368.0457,8824.5,2015.4758,1354.6337,2.9426951,7300976.0,0.02767135761678219,0.020402953028678894,0.67211604,902.60114,218.26405,1286.5,621.44904,366.07336,1.4524138,1111102.0,0.012283926829695702,0.00959478598088026,0.5890642
quinidine,892.0,114.08326112068522,0.799902075508961,0.9727371864776445,0.7978533094812165,0.8612532306979699,43.6216330437894,26.178674359823404,1.6663041238916143,10393.398,2850.956,14731.049999999997,699.9116,603.3671,14.8495865,9270911.0,0.03188398852944374,0.013371365144848824,0.86206186,7676.018,1741.9895,11105.349999999997,4342.2144,2390.228,1.7677658,6847008.0,0.020546911284327507,0.010642201639711857,0.5504629,3666.788,1492.1115,7037.0999999999985,2021.8651,1594.8439,1.8135672,3270775.0,0.021471841260790825,0.011511395685374737,0.78879833,4265.635,1486.7906,7161.799999999998,2090.662,1670.1415,2.0403273,3804946.0,0.019353587180376053,0.017176775261759758,0.7988577,736.13904,141.23178,1016.3499999999998,544.4406,335.14203,1.3521017,656636.0,0.011281868442893028,0.011655209586024284,0.6155713
quinidine,779.0,109.25483399593904,0.8478612893892137,0.9701120797011208,0.7876643073811931,0.8200984644308832,43.272678568545665,22.94395742834364,1.886016338013646,7944.702,1567.918,10823.799999999997,544.33234,775.401,14.595315,6188923.0,0.026435036212205887,0.009296700358390808,1.4244993,6134.108,1231.2603,8603.4,2958.0347,2628.9863,2.0737107,4778470.0,0.01599181815981865,0.008036927320063114,0.88876116,2660.394,628.1992,4133.399999999997,1399.8431,1558.0159,1.9004943,2072447.0,0.011419185437262058,0.009334471076726913,1.1129932,3153.457,946.79095,5514.399999999999,1265.282,1281.3162,2.4922957,2456543.0,0.017260173335671425,0.014234730042517185,1.0126724,606.7009,100.43921,776.2999999999997,407.92157,387.1999,1.487298,472620.0,0.007350281346589327,0.013757538050413132,0.9492018
quinidine,1075.0,136.61017305526642,0.8928852459696766,0.9538598047914818,0.5699893955461294,0.7238561111651471,55.77472351858066,25.114481513748505,2.2208192308508425,7186.6978,1091.136,9239.6,521.5669,824.7217,13.779053,7725700.0,0.02296040952205658,0.010344895534217358,1.5812385,5359.33,1192.2885,7895.5999999999985,3421.8003,2402.0737,1.5662311,5761280.0,0.017076291143894196,0.00859835185110569,0.7019912,2257.413,483.25833,3142.3,1642.9487,1602.064,1.3740009,2426719.0,0.012584877200424671,0.011744735762476921,0.975115,2715.9758,304.19003,3110.0,1455.7029,1081.5105,1.8657488,2919674.0,0.01086791418492794,0.01894954964518547,0.7429473,456.43164,154.45709,617.1999999999998,391.6966,430.0048,1.1652683,490664.0,0.014317519962787628,0.019818032160401344,1.0978007
quinidine,1076.0,125.39696961966999,0.7843576149300063,0.9746376811594203,0.7410468319559229,0.859900205402083,47.05985034481824,29.1916440198462,1.6121000349560366,8360.683,1935.647,12150.25,673.61096,826.2109,12.411737,8996095.0,0.02728402242064476,0.010467037558555603,1.2265401,7348.08,2171.7063,11540.0,3741.1704,2519.011,1.9641126,7906534.0,0.025588981807231903,0.011425887234508991,0.67332166,3241.0066,778.5533,4639.25,1944.7339,1714.6407,1.6665553,3487323.0,0.01949252001941204,0.01734391786158085,0.881684,4601.4917,1169.0693,7090.0,1904.8175,1577.55,2.4157126,4951205.0,0.025651855394244194,0.024161305278539658,0.8281896,583.5688,133.12057,797.0,418.99698,355.51764,1.3927757,627920.0,0.01196641568094492,0.016445185989141464,0.8484969
quinidine,678.0,95.49747468305833,0.5692090371849631,0.9699570815450643,0.7533333333333333,0.9342342463149048,32.43322239966976,26.6663633503161,1.2162596741668301,6829.59,997.0858,8337.15,689.915,929.7965,9.899176,4630462.0,0.021274583414196968,0.009159882552921772,1.3476973,6071.3804,1555.7913,9057.699999999997,4144.5176,2866.349,1.4649185,4116396.0,0.02109667845070362,0.013601054437458515,0.6916002,3020.2537,909.9115,5101.6,2144.545,1953.6957,1.4083425,2047732.0,0.018810180947184563,0.021791234612464905,0.9110071,3678.1313,1276.0562,6859.049999999999,1735.9059,1288.6731,2.118854,2493773.0,0.026307983323931694,0.021187378093600273,0.74236345,471.6062,111.66234,686.5999999999999,323.98413,240.3711,1.455646,319749.0,0.007123984862118959,0.009640161879360676,0.74192244
quinidine,843.0,111.1543289325507,0.7455572366301317,0.9568671963677639,0.7156196943972836,0.8574023638230148,40.27231862585868,26.839148481813165,1.5005065698395068,8908.414,2115.201,12377.9,746.357,604.90283,11.935862,7509793.0,0.024972019717097282,0.011393674649298191,0.81047386,6640.1055,1631.3606,9946.1,4412.8975,1867.9265,1.5047042,5597609.0,0.014316014014184475,0.008522399701178074,0.423288,3136.1233,997.90393,5489.599999999999,2052.1614,1360.6019,1.528205,2643752.0,0.013317711651325226,0.012034355662763119,0.6630092,3565.9893,1015.3308,5876.6,2049.0205,1216.1199,1.7403384,3006129.0,0.018529029563069344,0.012582981958985329,0.5935128,654.1981,93.9117,831.9,559.66766,207.8632,1.1689047,551489.0,0.006699902005493641,0.008763477206230164,0.3714047
quinidine,1236.0,135.53910524340094,0.7807737937719156,0.9755327545382794,0.6851441241685144,0.8454717600106948,50.32468741155358,31.443559106502697,1.6004768175605848,10666.073,2941.52,15039.25,770.33405,564.61584,13.846036,13183267.0,0.03473798558115959,0.012772366404533386,0.7329494,8603.954,1286.5436,11294.25,5391.464,2346.5767,1.5958475,10634487.0,0.019397366791963577,0.009919567033648491,0.43523926,4280.0293,865.6077,6001.25,2852.7957,1709.9401,1.500293,5290116.0,0.02013535611331463,0.015305407345294952,0.599391,5358.5786,997.52185,7577.25,2342.952,841.61694,2.2871058,6623203.0,0.028951210901141167,0.01728970743715763,0.35921222,834.2071,139.01463,1140.5,639.1139,269.61676,1.3052558,1031080.0,0.009272337891161442,0.008634381927549839,0.42186028
quinidine,1177.0,135.4386001800126,0.8494136681816055,0.9679276315789473,0.622093023255814,0.8063088263567941,53.47403531479104,28.219724344550603,1.8949169971292505,10585.754,3010.7183,15415.6,765.4778,483.61624,13.82895,12459432.0,0.03322944790124893,0.012447400949895382,0.6317835,8165.21,1754.6954,11880.6,4929.1343,1730.7727,1.6565201,9610452.0,0.01922639086842537,0.00875545758754015,0.35113117,3917.4019,1132.4412,6586.2,2338.632,1290.7787,1.6750826,4610782.0,0.017873326316475868,0.012651131488382816,0.55193746,4690.04,1922.1056,10005.4,2166.4622,884.14325,2.1648383,5520177.0,0.02052481658756733,0.012797048315405846,0.40810463,856.30164,223.20032,1309.4,658.4929,282.9602,1.3003961,1007867.0,0.01783440075814724,0.011219761334359646,0.4297088
quinidine,836.0,111.05382386916236,0.809823466289413,0.9766355140186916,0.6666666666666666,0.8518225001935977,42.645336723753246,25.018894691275015,1.7045252098457093,7429.062,1179.9443,8970.0,883.21704,714.5868,8.411366,6210696.0,0.019169552251696587,0.01125587709248066,0.8090727,7043.8457,1397.7397,9595.0,5967.3726,3204.0845,1.1803931,5888655.0,0.015178484842181206,0.01026734709739685,0.5369339,3434.8828,673.7331,4548.25,3347.9946,2429.6262,1.0259523,2871562.0,0.013199408538639545,0.016295820474624634,0.72569597,4293.3027,739.1009,5487.5,2769.7966,1997.285,1.5500426,3589201.0,0.01700127124786377,0.018375737592577934,0.7210945,782.19617,112.783585,978.0,754.2496,341.9111,1.0370522,653916.0,0.0076468344777822495,0.01044046226888895,0.45331296
quinidine,918.0,114.3259018078045,0.6492353731520906,0.9673340358271865,0.7593052109181141,0.8825986800699953,39.45806550179123,30.011313602057346,1.314773022767197,8450.805,1753.0201,11446.05,719.2392,605.3207,11.749644,7757839.0,0.024649813771247864,0.011206132359802723,0.84161246,7001.451,1534.1207,9465.05,4028.7156,2011.7706,1.7378867,6427332.0,0.01658742129802704,0.008113596588373184,0.49935782,3264.7646,730.25696,4651.0,1876.6525,1277.4426,1.7396746,2997054.0,0.01537737250328064,0.012456902302801609,0.6807028,3987.2668,1113.0557,5988.149999999998,1939.4447,1096.0038,2.0558805,3660311.0,0.0234821867197752,0.015227952972054482,0.5651122,794.3551,182.4802,1051.6,601.3741,268.3265,1.3209001,729218.0,0.011058967560529709,0.00995106901973486,0.44618902
quinidine,1167.0,152.02438661763952,0.933269171616612,0.9660596026490066,0.5438024231127679,0.6345329812666617,64.72700951462969,23.248501390750675,2.784136853671827,8331.573,2109.2366,11735.2,675.6525,784.4457,12.331151,9722946.0,0.0325496681034565,0.01137235015630722,1.1610193,7342.689,2553.6638,13325.400000000001,3913.1772,3196.4265,1.8764008,8568918.0,0.029079619795084,0.013799470849335194,0.81683666,3240.3076,1240.5901,6385.200000000006,2005.6367,1928.0944,1.6156005,3781439.0,0.021861456334590912,0.01797896809875965,0.9613378,4607.7266,2569.141,11242.300000000003,1863.124,1841.3314,2.4731185,5377217.0,0.03145184740424156,0.020632311701774597,0.9883032,712.13965,231.91995,1188.1000000000001,477.7508,317.11337,1.490609,831067.0,0.011129166930913925,0.012659480795264244,0.66376317
quinidine,1050.0,131.53910524340094,0.8799823529064246,0.9571558796718322,0.6169212690951822,0.7625869980146379,53.406385227368695,25.368373577027526,2.105234892777326,10207.666,3113.1338,14803.3,809.27057,577.3538,12.613416,10718049.0,0.03501260653138161,0.011599540710449219,0.713425,8453.886,1902.6095,12159.3,5465.499,2341.8162,1.5467728,8876580.0,0.02003166265785694,0.009218836203217506,0.42847252,4012.5315,1369.5928,6995.5,2625.1694,1572.4711,1.5284848,4213158.0,0.022071348503232002,0.013104699552059174,0.59899795,4466.493,1443.8859,5903.55,2514.7925,1269.5446,1.7760881,4689818.0,0.02133205719292164,0.013788138516247272,0.5048307,895.1162,173.7959,1250.1999999999998,651.5622,280.32428,1.3738002,939872.0,0.011567310430109501,0.009338099509477615,0.4302341
quinidine,616.0,100.91168824543142,0.8305383837407508,0.9375951293759512,0.6285714285714286,0.7601645845042285,38.27865487106153,21.319732933681973,1.7954565842889623,7443.2954,1589.0496,9929.5,887.29047,800.2607,8.388792,4585070.0,0.023642824962735176,0.01025870069861412,0.90191513,8203.27,2828.4495,13751.25,5145.5923,2985.236,1.5942323,5053214.0,0.02289280854165554,0.010962791740894318,0.580154,4076.0195,1772.2339,7705.75,2611.2336,2566.9443,1.5609555,2510828.0,0.0265326127409935,0.018950115889310837,0.98303896,4828.919,1574.4761,6775.75,2236.6597,1704.8168,2.1589868,2974614.0,0.02292686142027378,0.014432244002819061,0.76221555,892.0942,184.39883,1260.0,703.9516,323.71912,1.2672664,549530.0,0.011951375752687454,0.012222476303577423,0.4598599
